"wdpaid","name","iso3","country","year1","year2","area_km1","area_km2","area_change_km","area_change_perc"
390318,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Ueberherrn und) Wadgassen","DEU","Germany",2013,2014,1.7183312931402,6.82188343505142,5.10355214191122,297.006296881472
390320,"Landschaftsschutzgebiet im [ehem.] Landkreis St. Ingbert","DEU","Germany",2013,2014,3.90814106645382,12.5454154028377,8.63727433638389,221.00723053534
390321,"Landschaftsschutzgebiet im [ehem.] Landkreis St. Ingbert","DEU","Germany",2013,2014,1.34014128990456,15.8785664382025,14.538425148298,1084.84271455686
390322,"Landschaftsschutzgebiet im [ehem.] Landkreis St. Ingbert","DEU","Germany",2013,2014,0.259228021220394,2.46836254309976,2.20913452187937,852.197425061999
390324,"Nussberg","DEU","Germany",2013,2014,0.632002494130179,0.00810462819581718,-0.623897865934362,-98.717627181682
390329,"Osteraue bei Hangard","DEU","Germany",2013,2014,0.0493548115970962,0.0693776655810661,0.0200228539839698,40.5692035609916
390331,"Ã–stliches Hexental","DEU","Germany",2013,2014,1.61711848359312,5.09608657767636,3.47896809408324,215.133778345865
390332,"Ottweiler, Auf dem Kopf im Krummen Kehr","DEU","Germany",2013,2014,0.0267690891006653,0.235704496655075,0.20893540755441,780.509963445925
390333,"Ottweiler, Steinbach, Ostertal","DEU","Germany",2013,2014,0.0256987660068336,19.9185155872336,19.8928168212267,77407.67325535
390334,"Ottweiler, Zwischen Hangarder Weg und Maisbach","DEU","Germany",2013,2014,0.0107049188678267,0.537596607795754,0.526891688927927,4921.95873162088
390335,"Ottweiler - Bliesaue","DEU","Germany",2013,2014,0.265734875905142,0.21902186266075,-0.0467130132443914,-17.5788040938467
390336,"Ottweiler-Fuerth, Auf der Hardt","DEU","Germany",2013,2014,0.10781914291399,1.64787494902452,1.54005580611053,1428.36954968104
390337,"Ottweiler - Mainzweiler","DEU","Germany",2013,2014,0.0702942146388719,8.44823547779585,8.37794126315697,11918.3937201627
390338,"Park Schloss Saareck bei Mettlach-Keuchingen","DEU","Germany",2013,2014,0.104705626700973,0.158574580366627,0.0538689536656543,51.4480027128799
390339,"Pfaffenwald bei Hoechen, Glantal","DEU","Germany",2013,2014,0.663667637835562,3.86248958909126,3.1988219512557,481.991552531943
390340,"Prachtwald einschl. Geissbach, Lambertsberg, Loeffelsberg und Weidental","DEU","Germany",2013,2014,7.34331086270396,13.2045851922957,5.86127432959179,79.8178701566442
390341,"Puettlinger Wald","DEU","Germany",2013,2014,0.107415504703704,3.60748283003198,3.50006732532828,3258.43772273185
390342,"Puettlinger Wald- Erweiterungsflaeche: Kloster Heilig Kreuz und Kreuzkapelle","DEU","Germany",2013,2014,0.0406477357723055,0.120393906530653,0.0797461707583475,196.188469648243
390343,"Puettlinger Wald- Erweiterungsflaeche: Hundsberg mit Marienkapelle","DEU","Germany",2013,2014,1.27145166230567,0.0236450528169548,-1.24780660948871,-98.1403105192315
390344,"Quellgebiet des Koellerbaches zwischen Grosswald und Kirschhofer Tal","DEU","Germany",2013,2014,0.190351823656744,2.72059276773441,2.53024094407767,1329.24439360265
390345,"Quierschieder Kopf (Waldungen zwischen Bildstock und Quierschied)","DEU","Germany",2013,2014,0.0330140438508351,0.0378106682871885,0.00479662443635338,14.529042422145
390347,"Ransbacher Berg (Gemeindewald Fechingen)","DEU","Germany",2013,2014,2.6115705222678,0.701023438604561,-1.91054708366324,-73.157016721271
390348,"Regenbogen, Brenkelfeld, Hermesbach bei Rittenhofen","DEU","Germany",2013,2014,2.02575765709364,0.371939130618968,-1.65381852647467,-81.6395051344597
390351,"Roesselborn, Muehlental in Grossrosseln","DEU","Germany",2013,2014,0.372825392503584,0.631681183837831,0.258855791334247,69.4308372066579
390354,"Ruhbachtal - Kirchendick (Spiesen-Elversberg)","DEU","Germany",2013,2014,0.0309364454237094,0.932095636779857,0.901159191356148,2912.93708444445
390355,"Saarschleife und Leukbachtal","DEU","Germany",2013,2014,0.0732337947382489,59.5369554556183,59.4637216608801,81197.1056169005
390356,"Sattel","DEU","Germany",2012,2013,0.00558294858874326,0.00501366526229177,-0.00056928332645149,-10.1968219374135
390356,"Sattel","DEU","Germany",2013,2014,0.00501366526229177,0.0055828887039977,0.000569223441705932,11.3534392889592
390357,"Saufangweiher","DEU","Germany",2013,2014,0.0725910350483037,0.187023815897196,0.114432780848893,157.640376353287
390359,"Schiffweiler - Am Kraemerberg","DEU","Germany",2013,2014,0.0250177738885788,0.350359642913583,0.325341869025004,1300.4429189982
390360,"Schiffweiler-Itzenplitz","DEU","Germany",2013,2014,1.88180593721456,2.53258001111287,0.650774073898317,34.5824221843827
390361,"Schiffweiler - Kobenwaeldchen","DEU","Germany",2013,2014,0.0373591950879023,3.21198273958374,3.17462354449583,8497.56943913345
390362,"Schiffweiler - Rombach","DEU","Germany",2013,2014,0.0237618335509272,0.352316140563496,0.328554307012568,1382.69762014955
390363,"Schiffweiler - Schmalwies","DEU","Germany",2013,2014,0.122194931120483,0.0216414420730956,-0.100553489047387,-82.2894109643898
390364,"Schiffweiler-Ziegelhuette - Nudental","DEU","Germany",2013,2014,10.4641358920155,1.29680639676313,-9.16732949525232,-87.6071334494743
390367,"Schneckenhumes, Schlehbachtal","DEU","Germany",2013,2014,2.65523247892461,0.110806394296253,-2.54442608462836,-95.8268665672118
390369,"Schweizerberg, Am tiefen Graben","DEU","Germany",2013,2014,2.05679472336888,0.663923703064266,-1.39287102030461,-67.7204683811709
390370,"Sellerbacher Humes","DEU","Germany",2013,2014,2.45118119797909,0.183634184924291,-2.2675470130548,-92.5083390376978
390372,"Spieser Hoehe - Weiherbach","DEU","Germany",2013,2014,1.70474099066302,0.988876981415053,-0.715864009247967,-41.9925380552707
390373,"St. Johanner Stadtwald","DEU","Germany",2013,2014,1.68262358784347,10.4104226196317,8.7277990317882,518.701811554548
390374,"Staatsforst Saarbruecken (Koellertaler Wald, St.Johanner Stadtwald, Netzbachtal usw.)","DEU","Germany",2013,2014,6.4579611283738,32.4108568674589,25.9528957390851,401.874449585304
390376,"Stadtwald Voelklingen (Koellertal zwischen Voelklingen und Puettlingen)","DEU","Germany",2013,2014,3.4614573153064,1.73512589314349,-1.72633142216291,-49.8729657745354
390377,"Stangenwald und Brueckhumes","DEU","Germany",2013,2014,0.729459578361946,0.605272700724383,-0.124186877637563,-17.0245043483332
390378,"Steinrausche","DEU","Germany",2013,2014,1.59926874264557,2.5324167381737,0.933147995528127,58.3484170386821
390379,"Stiftswald St. Arnual","DEU","Germany",2013,2014,0.162606072710571,2.95769470652132,2.79508863381075,1718.93250185424
390385,"Tabakmuehlental - Oberster Weiher -","DEU","Germany",2013,2014,0.025505292159165,0.0385952947317287,0.0130900025725637,51.3226921333656
390386,"Talhaenge suedlich von Kirrberg","DEU","Germany",2013,2014,2.1420758700274,1.62453746187734,-0.517538408150058,-24.1606011902575
390387,"Talzug des Dienststadterweihers","DEU","Germany",2013,2014,0.0962951261709289,0.284430250400749,0.18813512422982,195.373464588301
390388,"Teufelsberg und oberes Tuempelbachtal","DEU","Germany",2013,2014,2.36342112245851,0.494481793780934,-1.86893932867758,-79.0777111585363
390389,"Vogelschutzgehoelz Auersmacher - Tierschutzgebiet -","DEU","Germany",2013,2014,0.103835586602434,0.285271800172065,0.181436213569631,174.734134516247
390390,"Vogelschutzgehoelz Auersmacher-Erweiterungsflaeche: In der Dell, Ober dem Bruch","DEU","Germany",2013,2014,1.6988880970096,0.031084136077437,-1.66780396093217,-98.1703246887095
390394,"Waeldchen bei Altenwald","DEU","Germany",2013,2014,1.75513703479145,0.0644326470113607,-1.69070438778009,-96.3289107497514
390395,"Wald  mit eingestreuten Gruenland-Gebieten westlich und suedlich von Jaegersburg, Gruenlandbereiche","DEU","Germany",2013,2014,27.8803105797932,7.68766952344821,-20.192641056345,-72.426169710534
390396,"Wald des Gipsberges bei Merzig","DEU","Germany",2013,2014,0.266425312828643,1.26583839815858,0.999413085329939,375.11941891675
390397,"Wald des Pfaendertales noerdlich Einoed mit Gruenland, Brachen, Feldgehoelzen","DEU","Germany",2013,2014,10.9277241058953,0.752186013952477,-10.1755380919429,-93.1167184798646
390398,"Wald noerdlich der Prims in der Stadt Wadern","DEU","Germany",2013,2014,0.28058776018067,10.5260540344977,10.245466274317,3651.43022194553
390399,"Wald oestlich/nordoestlich von Wadern-Kostenbach","DEU","Germany",2013,2014,4.32899441721805,3.68131710130838,-0.647677315909669,-14.9613802534282
390400,"Wald suedlich der Prims zwischen Wadern-Bueschfeld und Wadern-Altland","DEU","Germany",2013,2014,1.06830523081904,7.02288823451496,5.95458300369592,557.385926036392
390401,"Wald suedlich Einoed mit Gruenland, Streuobstbestaenden, Brachen, Feldgehoelzen","DEU","Germany",2013,2014,1.87726679026913,0.797594469419239,-1.0796723208499,-57.5129931689202
390402,"Wald und landw. Nutzflaeche suedlich A6/westlich A8/noerdlich Abstaeberhof","DEU","Germany",2013,2014,5.30226145297089,1.8911115868511,-3.41114986611978,-64.3338676595907
390403,"Wald zwischen L119 im Norden, der Landesgrenze und Kirrberg im [Sued]Osten sowie Homburg im Westen","DEU","Germany",2013,2014,17.9411364382399,2.31403061057139,-15.6271058276685,-87.1020956864291
390404,"Wald zwischen L119 im Norden, der Landesgrenze und Kirrberg im [Sued]Osten sowie Homburg im Westen","DEU","Germany",2013,2014,28.7986091913162,18.0216677968979,-10.7769413944182,-37.4217425668871
390405,"Wald zwischen Mettlach-Tuensdorf und Mettlach-Nohn","DEU","Germany",2013,2014,4.21721606696726,1.08650324907303,-3.13071281789423,-74.2364813227516
390406,"Wald zwischen Weiskirchen-Thailen und Wadern-Muenchweiler","DEU","Germany",2013,2014,1.03755382974525,7.37323294059945,6.33567911085419,610.636183802606
390407,"Wald/Kalktriften westlich Merziger Muschelkalkplatte","DEU","Germany",2013,2014,0.468331704461547,11.4468925814089,10.9785608769473,2344.18485282128
390410,"Waldgebiet Rueckersloch","DEU","Germany",2013,2014,19.9232013441595,0.734150995267785,-19.1890503488917,-96.3150952370262
390411,"Waldgebiet Rueckersloch-Erweiterungsflaeche: Adelsrodt","DEU","Germany",2013,2014,4.11720893742862,0.0874208566722201,-4.0297880807564,-97.8766961307818
390412,"Waldgebiet Schnappach [Feld-, Wald- und Wiesenteil Schnappach]","DEU","Germany",2013,2014,21.3716223295804,1.27179258309908,-20.0998297464813,-94.0491528275848
390413,"Waldgebiet zwischen Schnappach und Elversberg mit Ruhbachtal","DEU","Germany",2013,2014,5.78691628050326,1.64788438925356,-4.1390318912497,-71.5239635519619
390414,"Waldgebiet Schnappach-Erweiterungsflaeche: Bergehalde Schnappach (Untere Anlage)","DEU","Germany",2013,2014,17.691100622117,0.107180214030448,-17.5839204080866,-99.3941574562272
390415,"Waldgebiet und angrenzende Landschaft zwischen Bexbach und Niederbexbach","DEU","Germany",2013,2014,20.9209361014598,0.830242969773256,-20.0906931316866,-96.0315209331607
390416,"Waldgebiet westlich Woerschweiler mit Gruenland, Brachen und Feldgehoelzen","DEU","Germany",2013,2014,12.6077740884107,2.18178425788253,-10.4259898305281,-82.6949289971171
390418,"Weiheranlage Puettl.-Ritterstrasse mit Umgebung","DEU","Germany",2013,2014,10.6132559583071,0.366935817492967,-10.2463201408141,-96.5426649565936
390419,"Weiheranlagen Trenkelbachtal","DEU","Germany",2013,2014,5.67492024601921,0.0595528435380864,-5.61536740248113,-98.9505959386855
390420,"Weiheranlagen Trenkelbachtal (Teilbereich Friedrichsthal)","DEU","Germany",2013,2014,0.28316389082159,0.03651129650748,-0.24665259431411,-87.1059489959882
390422,"Mosbach-Muehlenbachtal (Beckingen)","DEU","Germany",2013,2014,15.8789653363255,0.229677661648565,-15.6492876746769,-98.5535728759156
390423,"Wengenwald mit Schaeferbachtal und Hirteler Tal","DEU","Germany",2013,2014,21.3881453519642,0.915930301290345,-20.4722150506738,-95.7175795927241
390426,"Wiesbach - Schwarzenheller","DEU","Germany",2013,2014,14.6412935096879,0.787850311206235,-13.8534431984817,-94.6189842401225
390427,"Winterberg","DEU","Germany",2013,2014,3.62971456529356,0.333340306471921,-3.29637425882164,-90.8163493168516
390428,"Wisch- und Wogbachtal","DEU","Germany",2013,2014,1.41540276998787,10.4626565468352,9.04725377684736,639.199948501226
390429,"Ziegelberg-Bauernkuppe-Schmittenberg-Krembachtal","DEU","Germany",2013,2014,1.15406280097466,2.01841137794263,0.864348576967967,74.8961474399818
390430,"Zoo (NK)","DEU","Germany",2013,2014,4.00813838789029,0.186068690166354,-3.82206969772393,-95.3577278986045
390431,"Zwei Gebiete suedlich Mettlach-Keuchingen","DEU","Germany",2013,2014,3.91071957334341,0.074459651622751,-3.83625992172066,-98.0960114826364
390432,"Zwischen Hartungshof und Schorrenwald","DEU","Germany",2013,2014,2.75094478438068,2.06472487267082,-0.686219911709855,-24.9448813224488
390435,"Jama Vrtare Male","HRV","Croatia",2012,2013,0.000312610144925634,0.00019850827598048,-0.000114101868945155,-36.4997332291625
390507,"Monumento naturale Funghi di terra di Rezzago","ITA","Italy",2013,2014,0.00436527336563432,0.00484832491023378,0.00048305154459946,11.065779944099
390560,"SkovgÃ¥rdsskolen - egetrÃ¦","DNK","Denmark",2012,2013,0.000380445626564014,0.000242349113690157,-0.000138096512873856,-36.2986201526541
390560,"SkovgÃ¥rdsskolen - egetrÃ¦","DNK","Denmark",2013,2014,0.000242349113690157,0.00038047699872386,0.000138127885033703,56.9954157993327
390621,"KÃ¸benhavn Kommune","DNK","Denmark",2012,2013,0.000119687809864454,0.0000587707786212147,-0.0000609170312432393,-50.8966045182276
390621,"KÃ¸benhavn Kommune","DNK","Denmark",2013,2014,0.0000587707786212147,0.000119429343059037,0.0000606585644378222,103.21211639678
390678,"Pod lÃ¡znemi","CZE","Czechia",2012,2013,0.00000204341503679753,0.000000829115842324922,-0.00000121429919447261,-59.4249906458394
390678,"Pod lÃ¡znemi","CZE","Czechia",2013,2014,0.000000829115842324922,0.00000204344093668892,0.000001214325094364,146.460245043553
390679,"Slanice studna","CZE","Czechia",2012,2013,0.00000204346492653533,0.0000008291387915339,-0.00000121432613500143,-59.4248582020102
390679,"Slanice studna","CZE","Czechia",2013,2014,0.0000008291387915339,0.00000204341784733941,0.00000121427905580551,146.450638687294
390680,"Slanice pramen","CZE","Czechia",2012,2013,0.0000020434825554487,0.000000829092846968744,-0.00000121438970847995,-59.4274565859117
390680,"Slanice pramen","CZE","Czechia",2013,2014,0.000000829092846968744,0.00000204347202244174,0.000001214379175473,146.470830126312
390684,"SirnatÃ© lÃ¡zne","CZE","Czechia",2012,2013,0.0000020434605641923,0.000000829139216773863,-0.00000121432134741844,-59.4247507731284
390684,"SirnatÃ© lÃ¡zne","CZE","Czechia",2013,2014,0.000000829139216773863,0.00000204342389263114,0.00000121428467585728,146.451241394901
390699,"U rybnÃ­ka","CZE","Czechia",2012,2013,0.0000020434574363451,0.000000829061107884393,-0.00000121439632846071,-59.428511054909
390699,"U rybnÃ­ka","CZE","Czechia",2013,2014,0.000000829061107884393,0.0000020434100376684,0.00000121434892978401,146.472789307751
390705,"ZelenÃ© ÃºdolÃ­","CZE","Czechia",2012,2013,0.0000020434965420472,0.0000008291366913897,-0.0000012143598506575,-59.4255887235777
390705,"ZelenÃ© ÃºdolÃ­","CZE","Czechia",2013,2014,0.0000008291366913897,0.00000204347181334608,0.00000121433512195638,146.457771627626
390709,"ÂŽelechovickÃ© paseky","CZE","Czechia",2012,2013,0.00000204363316633898,0.000000829117177447435,-0.00000121451598889154,-59.4292561353983
390709,"ÂŽelechovickÃ© paseky","CZE","Czechia",2013,2014,0.000000829117177447435,0.00000204354762602032,0.00000121443044857288,146.472715993136
391469,"HÃ¤nghuvudet","SWE","Sweden",2013,2014,0.925880999730085,1.33851751775749,0.412636518027408,44.5669063462476
391481,"Alhammar","SWE","Sweden",2013,2014,0.000782373407929974,0.000864795162156808,0.0000824217542268335,10.5348358458281
391498,"BjurforsbÃ¤cken","SWE","Sweden",2013,2014,0.128031211778795,0.150943643925636,0.0229124321468408,17.8959738242794
391593,"Stora MÃ¥seskÃ¤r","SWE","Sweden",2013,2014,0.00124852019825181,0.00138280771905504,0.000134287520803227,10.755734748325
391773,"Stenbrohult","SWE","Sweden",2013,2014,0.439776727708823,0.566566876604781,0.126790148895958,28.8305726309161
391979,"POINTES ET PLAGES DE SAZILEY ET CHARIFOU","MYT","Mayotte",2013,2014,3.6937287422696,0.691102733408921,-3.00262600886068,-81.2898352415485
391980,"ISTHME DE MIQUELON-LANGLADE","SPM","St. Pierre & Miquelon",2013,2014,1.67456376271953,13.5037436696525,11.8291799069329,706.403671826869
391981,"LANDES LITTORALES D'OUESSANT","FRA","France",2013,2014,0.038873512353837,0.11389859736877,0.0750250850149326,192.997957920638
391990,"FALAISES DU GOELO","FRA","France",2013,2014,0.0350874923624326,1.22590935835611,1.19082186599368,3393.86426847837
391995,"THEY DE ROUSTAN","FRA","France",2013,2014,7.49737810608283,1.67118388142088,-5.82619422466195,-77.7097558936636
391996,"PETIT BLANC NEZ","FRA","France",2013,2014,0.167544831817023,0.142967317956421,-0.0245775138606023,-14.6692163488776
392001,"MASSIF DU PARADOU","FRA","France",2013,2014,0.117870921689648,0.134824048334143,0.0169531266444952,14.3827895815836
392003,"MARAIS DE SAINT-AUGUSTIN","FRA","France",2013,2014,0.0385295366852701,0.135069450337374,0.0965399136521036,250.560795580527
392009,"LA POINTE DE L'EGUILLE","FRA","France",2013,2014,0.0885119881893949,0.169163240198752,0.0806512520093567,91.119015242073
392016,"BAIE DE LA FRESNAYE","FRA","France",2013,2014,0.00810772710022811,0.036262963027868,0.0281552359276399,347.264228057797
392019,"DUNES DU STEIR","FRA","France",2013,2014,0.00579382250878408,0.061398852042539,0.0556050295337549,959.729599059196
392020,"MARAIS DES MAGNILS REIGNIERS","FRA","France",2013,2014,0.796819644213567,0.990072614971086,0.193252970757518,24.2530379566949
392021,"MARAIS DE BRANDELLE","FRA","France",2013,2014,0.00608430379995433,0.0271291628051344,0.0210448590051801,345.887708719247
