"wdpaid","wdpa_pid","name","iso3","country","year1","year2","area_km1","area_km2","area_change_km","area_change_perc","wdpa_yr"
555539929,"555539929","Carlingford Lough SPA","IRL","Ireland",2015,2016,1.48509,5.852487,4.367397,294.082984869604,2017
555539931,"555539931","Boyne Estuary SPA","IRL","Ireland",2015,2016,65.645721,2.761799,-62.883922,-95.7928727753634,2017
555539932,"555539932","Clonakilty Bay SPA","IRL","Ireland",2015,2016,32.314764,3.868268,-28.446496,-88.0294097150145,2017
555539933,"555539933","Greers Isle SPA","IRL","Ireland",2015,2016,307.989943,0.189008,-307.800935,-99.9386317624014,2017
555539934,"555539934","Inishbofin, Inishdooey and Inishbeg SPA","IRL","Ireland",2015,2016,5.852487,4.300224,-1.552263,-26.5231345238358,2017
555539935,"555539935","Inishglora and Inishkeeragh SPA","IRL","Ireland",2015,2016,2.761799,3.233374,0.471575,17.0749210930991,2017
555539937,"555539937","Lough Foyle SPA","IRL","Ireland",2015,2016,0.189007,4.980355,4.791348,2535.01087261318,2017
555539942,"555539942","Tacumshin Lake SPA","IRL","Ireland",2015,2016,4.980355,4.166419,-0.813936,-16.3429313773817,2017
555539963,"555539963","Inishkeel SPA","IRL","Ireland",2015,2016,4.174516,0.913039,-3.261477,-78.1282668457852,2017
555539965,"555539965","Keeragh Islands SPA","IRL","Ireland",2015,2016,0.405685,0.786633,0.380948,93.9024119698781,2017
555539966,"555539966","Loop Head SPA","IRL","Ireland",2015,2016,0.446772,3.667127,3.220355,720.805019114895,2017
555539967,"555539967","Rathlin O'Birne Island SPA","IRL","Ireland",2015,2016,0.913039,1.156991,0.243952,26.718683429733,2017
555539968,"555539968","Roaninish SPA","IRL","Ireland",2015,2016,1.867397,1.336149,-0.531248,-28.4485837773114,2017
555539969,"555539969","Skerries Islands SPA","IRL","Ireland",2015,2016,0.786633,2.010279,1.223646,155.554877560438,2017
555539971,"555539971","Sovereign Islands SPA","IRL","Ireland",2015,2016,3.667127,0.2871,-3.380027,-92.1709828975108,2017
555539972,"555539972","Magharee Islands SPA","IRL","Ireland",2015,2016,1.156991,3.688832,2.531841,218.829792107285,2017
555539973,"555539973","Wicklow Head SPA","IRL","Ireland",2015,2016,1.336149,1.85432,0.518171,38.7809293723978,2017
555539974,"555539974","Ballysadare Bay SPA","IRL","Ireland",2015,2016,2.010279,19.19742,17.187141,854.962967826854,2017
555539976,"555539976","Illancrone and Inishkeeragh SPA","IRL","Ireland",2015,2016,0.2871,3.958737,3.671637,1278.87042842215,2017
555539977,"555539977","Aughris Head SPA","IRL","Ireland",2015,2016,3.688832,0.533825,-3.155007,-85.5286171883133,2017
555539979,"555539979","Ardboline Island and Horse Island SPA","IRL","Ireland",2015,2016,19.19742,1.420844,-17.776576,-92.5987762938978,2017
555539980,"555539980","Clare Island SPA","IRL","Ireland",2015,2016,3.958737,5.640533,1.681796,42.483145508277,2017
555539990,"555539990","Inishmore SPA","IRL","Ireland",2015,2016,8.597773,17.993687,9.395914,109.283113196871,2017
555539992,"555539992","Iveragh Peninsula SPA","IRL","Ireland",2015,2016,1.452544,1.869831,0.417287,28.7280109931265,2017
555539993,"555539993","Beara Peninsula SPA","IRL","Ireland",2015,2016,103.902557,0.339719,-103.562838,-99.6730407703056,2017
555539994,"555539994","Sheep's Head to Toe Head SPA","IRL","Ireland",2015,2016,17.993687,0.742853,-17.250834,-95.8715909640976,2017
555539995,"555539995","River Nanny Estuary and Shore SPA","IRL","Ireland",2015,2016,0.265922,1.822615,1.556693,585.394589390874,2017
555540006,"555540006","Mid-Clare Coast SPA","IRL","Ireland",2015,2016,2.586026,44.703381,42.117355,1628.65164542043,2017
555540007,"555540007","The Murrough SPA","IRL","Ireland",2015,2016,0.738498,2.929924,2.191426,296.740952582133,2017
555540009,"555540009","Kerry Head SPA","IRL","Ireland",2015,2016,1.485522,0.227091,-1.258431,-84.7130503620949,2017
555540010,"555540010","Galley Head to Duneen Point SPA","IRL","Ireland",2015,2016,44.703381,0.094496,-44.608885,-99.7886155411825,2017
555540011,"555540011","Seven Heads SPA","IRL","Ireland",2015,2016,2.929924,0.065716,-2.864208,-97.7570749275408,2017
555540014,"555540014","Horn Head to Fanad Head SPA","IRL","Ireland",2015,2016,0.094496,5.894309,5.799813,6137.62804774805,2017
555540016,"555540016","Courtmacsherry Bay SPA","IRL","Ireland",2015,2016,1.609338,9.176744,7.567406,470.218561918006,2017
555540018,"555540018","Illaunnanoon SPA","IRL","Ireland",2015,2016,5.894309,0.192735,-5.701574,-96.7301510660537,2017
555540253,"555540253","Laguna di Marano e Grado","ITA","Italy",2015,2016,2.5012,11.4541,8.9529,357.944186790341,2017
555540257,"555540257","Valle Cavanata e Banco Mula di Muggia","ITA","Italy",2015,2016,11.4541,6.106,-5.3481,-46.6915776883387,2017
555540512,"555540512","Parco marino di S. Maria di Castellabate","ITA","Italy",2015,2016,0.0156,50.19,50.1744,321630.769230769,2017
555540513,"555540513","Parco marino di Punta degli Infreschi","ITA","Italy",2015,2016,0.0325,49.14,49.1075,151100,2017
555540556,"555540556","Stagnone di Marsala e Saline di Trapani - area marina e terrestre","ITA","Italy",2015,2016,29.4861,18.2819,-11.2042,-37.9982432400351,2017
555540571,"555540571","Torre Manfria, Biviere e Piana di Gela","ITA","Italy",2015,2016,81.1797,27.5627,-53.617,-66.0473000023405,2017
555540583,"555540583","Isola Asinara","ITA","Italy",2015,2016,0.181,45.4443,45.2633,25007.3480662983,2017
555540585,"555540585","Isola Piana di Porto Torres","ITA","Italy",2015,2016,0.2268,2.793,2.5662,1131.48148148148,2017
555540587,"555540587","Capo Figari, Cala Sabina, Punta Canigione e Isola Figarolo","ITA","Italy",2015,2016,45.4443,34.8644,-10.5799,-23.2810275436083,2017
555540589,"555540589","Capo Caccia","ITA","Italy",2015,2016,2.793,18.828,16.035,574.113856068743,2017
555540591,"555540591","Golfo di Orosei","ITA","Italy",2015,2016,34.8644,46.3552,11.4908,32.9585479744381,2017
555540598,"555540598","Isola Mal di Ventre","ITA","Italy",2015,2016,3.2888,2.8875,-0.4013,-12.2020189734858,2017
555540610,"555540610","Isola dei Cavoli","ITA","Italy",2015,2016,0.4977,1.2456,0.7479,150.271247739602,2017
555540611,"555540611","Capo Carbonara e stagno di Notteri - Punta Molentis","ITA","Italy",2015,2016,0.498,3.9015,3.4035,683.433734939759,2017
555540612,"555540612","Isola di Sant'Antioco, Capo Sperone","ITA","Italy",2015,2016,2.4934,3.57,1.0766,43.1779898933184,2017
555540613,"555540613","Costa e Entroterra tra Punta Cannoni e Punta delle Oche - Isola di San Pietro","ITA","Italy",2015,2016,0.9648,3.0576,2.0928,216.915422885572,2017
555540853,"555540853","Zalew Kamieński i Dziwna","POL","Poland",2015,2016,0.172585,42.33589,42.163305,24430.4574557464,2017
555540887,"555540887","Lagoa de Santo André","PRT","Portugal",2015,2016,1025.757487,1.731688,-1024.025799,-99.8311795895281,2017
555540891,"555540891","Ria Formosa","PRT","Portugal",2015,2016,1.731688,69.80898,68.077292,3931.26775724033,2017
555540892,"555540892","Sapais de Castro Marim","PRT","Portugal",2015,2016,0.73584,1.717256,0.981416,133.37355946945,2017
555541038,"555541038","Stora Nassa","SWE","Sweden",2015,2016,1.63758,26.5383,24.90072,1520.58036859268,2017
555541039,"555541039","Svenska Högarna","SWE","Sweden",2015,2016,0.32694,25.60416,25.27722,7731.45531290145,2017
555541106,"555541106","Svensksundsviken","SWE","Sweden",2015,2016,84.02496,13.04952,-70.97544,-84.4694719283413,2017
555541110,"555541110","Dannskären","SWE","Sweden",2015,2016,13.04952,0.4214,-12.62812,-96.7707624495001,2017
555541229,"555541229","Beijershamn och Svansholmarna","SWE","Sweden",2015,2016,71.35716,5.0973,-66.25986,-92.8566383527595,2017
555541233,"555541233","Horns Kungsgård","SWE","Sweden",2015,2016,3.6596,2.0812,-1.5784,-43.1303967646737,2017
555541237,"555541237","Storö","SWE","Sweden",2015,2016,2.0812,3.21062,1.12942,54.2677301556794,2017
555541238,"555541238","Eckelsudde","SWE","Sweden",2015,2016,1.2312,3.73824,2.50704,203.625730994152,2017
555541239,"555541239","Vållö","SWE","Sweden",2015,2016,8.8836,21.16422,12.28062,138.239227340267,2017
555541244,"555541244","Husvalla sjömarker","SWE","Sweden",2015,2016,3.85704,11.21526,7.35822,190.773753966772,2017
555541248,"555541248","Furön","SWE","Sweden",2015,2016,8.08542,0.54891,-7.53651,-93.2111133373405,2017
555541252,"555541252","Åkerby-Runstens sjömarker","SWE","Sweden",2015,2016,0.5778,7.72041,7.14261,1236.17341640706,2017
555541253,"555541253","Kapelludden","SWE","Sweden",2015,2016,0.42581,3.08884,2.66303,625.403348911486,2017
555541256,"555541256","Näsrevet","SWE","Sweden",2015,2016,7.38474,0.836,-6.54874,-88.6793577025054,2017
555541257,"555541257","Hummelbosholm","SWE","Sweden",2015,2016,3.03902,1.21524,-1.82378,-60.0121091667709,2017
555541258,"555541258","Närsholmen","SWE","Sweden",2015,2016,7.17882,2.241,-4.93782,-68.7831704932008,2017
555541259,"555541259","Ugnen","SWE","Sweden",2015,2016,983.536,1.74216,-981.79384,-99.8228676937092,2017
555541260,"555541260","Laus holmar","SWE","Sweden",2015,2016,0.8265,4.69742,3.87092,468.350877192982,2017
555541261,"555541261","Stora Karlsö","SWE","Sweden",2015,2016,1.19187,9.29672,8.10485,680.011242836887,2017
555541262,"555541262","Lilla Karlsö","SWE","Sweden",2015,2016,2.241,7.77461,5.53361,246.925925925926,2017
555541265,"555541265","Langhammars","SWE","Sweden",2015,2016,9.29672,0.14361,-9.15311,-98.4552616406647,2017
555541266,"555541266","Grötlingboudd-Ytterholmen","SWE","Sweden",2015,2016,7.77461,4.173,-3.60161,-46.325281911247,2017
555541270,"555541270","Södra Grötlingboudd","SWE","Sweden",2015,2016,4.2265,0.06936,-4.15714,-98.3589258251508,2017
555541281,"555541281","Flisviken","SWE","Sweden",2015,2016,0.33264,0.01989,-0.31275,-94.0205627705628,2017
555541291,"555541291","Vållholmen","SWE","Sweden",2015,2016,1.09368,0.16638,-0.9273,-84.7871406627167,2017
555541292,"555541292","Bräkne-Hoby skärgård","SWE","Sweden",2015,2016,13.0464,1.73907,-11.30733,-86.6701158940397,2017
555541293,"555541293","Björkeskärven","SWE","Sweden",2015,2016,10.28115,0.3264,-9.95475,-96.8252578748486,2017
555541294,"555541294","Ronnekläppen","SWE","Sweden",2015,2016,7.69728,0.50348,-7.1938,-93.4589881100857,2017
555541295,"555541295","Björnön-Varö","SWE","Sweden",2015,2016,0.13818,0.65392,0.51574,373.237805760602,2017
555541296,"555541296","Gräsör m fl öar","SWE","Sweden",2015,2016,1.78201,0.6497,-1.13231,-63.5411698026386,2017
555541297,"555541297","Abramsäng","SWE","Sweden",2015,2016,0.33456,2.20128,1.86672,557.962697274032,2017
555541298,"555541298","Majö","SWE","Sweden",2015,2016,0.5219,0.20732,-0.31458,-60.2759149262311,2017
555541299,"555541299","Kristianopels skärgård","SWE","Sweden",2015,2016,0.65392,3.55146,2.89754,443.103131881576,2017
555541308,"555541308","Gruarna","SWE","Sweden",2015,2016,0.02968,2.72688,2.6972,9087.60107816712,2017
555541309,"555541309","Tosteberga-Ängholmarna","SWE","Sweden",2015,2016,0.11163,6.15873,6.0471,5417.09217952163,2017
555541335,"555541335","Tylön","SWE","Sweden",2015,2016,19.2897,0.71546,-18.57424,-96.2909739394599,2017
555541336,"555541336","Morups tånge","SWE","Sweden",2015,2016,61.33062,1.18218,-60.14844,-98.0724473354419,2017
555541349,"555541349","Galtabäck-Lynga strandängar","SWE","Sweden",2015,2016,155.20974,7.25062,-147.95912,-95.32850193551,2017
555541353,"555541353","Stigfjorden","SWE","Sweden",2015,2016,7.25062,44.98689,37.73627,520.455767920537,2017
555541355,"555541355","Sälöfjorden","SWE","Sweden",2015,2016,1.94668,19.5092,17.56252,902.178067273512,2017
555541357,"555541357","Nordre älvs estuarium","SWE","Sweden",2015,2016,44.98689,55.26534,10.27845,22.847656283864,2017
555541362,"555541362","Galtö lera-Älgö lera","SWE","Sweden",2015,2016,1.1696,4.7395,3.5699,305.224008207934,2017
555541498,"555541498","Skuleskogen","SWE","Sweden",2015,2016,1.9368,2.75256,0.81576,42.1189591078067,2017
555541549,"555541549","Haparanda skärgård","SWE","Sweden",2015,2016,0.73737,66.8745,66.13713,8969.3274746735,2017
555542492,"555542492","Pangkajene Kepulauan","IDN","Indonesia",2014,2015,214.86,1719.38,1504.52,700.232709671414,2017
555542494,"555542494","Pulau Penyu","IDN","Indonesia",2014,2015,1270.06055664,1748.94,478.87944336,37.7052449079197,2017
555542497,"555542497","Khenefiss National Park","MAR","Morocco",2013,2014,209,133,-76,-36.3636363636364,2017
555543160,"555543160","Centrale Storebælt og Vresen","DNK","Denmark",2016,2017,367.87,622.98,255.11,69.3478674531764,2017
555543228,"555543228","Kirkkonummen saaristo/ Kirkkonummi Archipelago","FIN","Finland",2016,2017,7.69,136.41,128.72,1673.86215864759,2017
555543708,"555543708","Great Sandy","AUS","Australia",2012,2013,5423.6,54.236,-5369.364,-99,2017
555543711,"555543711","Francisco Coloane","CHL","Chile",2013,2014,12.9935268571,15.630526,2.6369991429,20.2947142211745,2017
555543712,"555543712","Motu Motiro Hiva","CHL","Chile",2016,2017,203373.85221,150000,-53373.85221,-26.2442057472006,2017
555543765,"555543765","Islotes Lobería y Lobería Iglesia de Piedra de Cobquecura","CHL","Chile",2013,2014,0.45798167866,2.606428,2.14844632134,469.111849108484,2017
555543799,"555543799","Pullinque","CHL","Chile",2013,2014,7.4,2.435595,-4.964405,-67.086554054054,2017
555543801,"555543801","Isla Chañaral","CHL","Chile",2013,2014,5.073,26.956277,21.883277,431.367573427952,2017
555543803,"555543803","Las Cruces","CHL","Chile",2013,2014,0.144,0.178045,0.034045,23.6423611111111,2017
555543804,"555543804","Coral Nui Nui","CHL","Chile",2013,2014,0.465,0.146852,-0.318148,-68.4189247311828,2017
555543805,"555543805","Hanga Oteo","CHL","Chile",2013,2014,2.31960074198,3.480018,1.16041725802,50.0265945349489,2017
555543806,"555543806","Motu Tautara","CHL","Chile",2013,2014,0.09,0.107677,0.017677,19.6411111111111,2017
555543808,"555543808","Fiordo Comau- San Ignacio de Huinay","CHL","Chile",2013,2014,5.838167,4.145511,-1.692656,-28.9929356251714,2017
555543809,"555543809","Punta Morro - Desembocadura río Copiapó - Isla grande de Atacama","CHL","Chile",2013,2014,38.3904,34.447349,-3.943051,-10.2709297115946,2017
555544138,"555544138","Lancelin Island Lagoon","AUS","Australia",2014,2015,0.082,0.1018459244,0.0198459244,24.2023468292683,2016
555544142,"555544142","Te Paepae o Aotea","NZL","New Zealand",2013,2014,2.6724,12.765664,10.093264,377.685376440653,2017
555544382,"555544382","Punakarit 1","FIN","Finland",2016,2017,0.0019188,0.0027999939699,0.0008811939699,45.9242219043152,2017
555544387,"555544387","Norra Vallgrund 2","FIN","Finland",2016,2017,0.004501818,0.001999998403909,-0.002501819596091,-55.5735393143615,2017
555544430,"555544430","Kokemäenjoensuisto","FIN","Finland",2016,2017,0.077319163,0.0095999994208,-0.0677191635792,-87.5839325617118,2017
555544433,"555544433","Kokemäenjoensuisto","FIN","Finland",2016,2017,0.004014465,0.00359998837828,-0.00041447662172,-10.3245792831672,2017
555544434,"555544434","Preiviikinlahden perä","FIN","Finland",2016,2017,0.139192092,0.12039994767086,-0.01879214432914,-13.5008706738455,2017
555544445,"555544445","Tärnooran luonnonsuojelualue","FIN","Finland",2016,2017,0.139717916,0.0915999885276,-0.0481179274724,-34.4393395277954,2017
555544599,"555544599","Björköby 56","FIN","Finland",2016,2017,0.001167935,0.00079999836354,-0.00036793663646,-31.503177527859,2017
555544618,"555544618","Leppäkarin luonnosuojelualue","FIN","Finland",2016,2017,0.007199192,0.005999999570924,-0.001199192429076,-16.6573197252692,2017
555544644,"555544644","Harvakivikon luonnonsuojelualue","FIN","Finland",2016,2017,0.305053384,0.09919995876704,-0.20585342523296,-67.4811151194966,2017
555544678,"555544678","Södra Stadsfjärden 3 - Pikisaaret","FIN","Finland",2016,2017,0.454402871,0.23799996052894,-0.21640291047106,-47.6235790488789,2017
555544679,"555544679","Södra Stadsfjärden 4","FIN","Finland",2016,2017,0.328880544,0.15039996922916,-0.17848057477084,-54.2691192978688,2017
555544701,"555544701","Puidenpuuttuma I luonnonsuojelualue","FIN","Finland",2016,2017,0.057945344,0.049999914981,-0.007945429019,-13.7119369228354,2017
555545480,"555545480","The Maidens","GBR","United Kingdom of Great Britain and Northern Ireland",2014,2017,0.060538,0.040768321,-0.019769679,-32.6566437609435,2017
555547183,"555547183","Golfe du Lion","FRA","France",2015,2016,16152682.5216,4019.04,-16148663.4816,-99.9751184362435,2017
555547611,"555547611","Maina Lagoon","COK","Cook Islands",2012,2013,2.1,0.021,-2.079,-99,2017
555548007,"555548007","Bass Pyramid","AUS","Australia",2016,2017,0.0001015555,0.0219878644,0.0218863089,21551.0818222548,2017
555548008,"555548008","Batemans","AUS","Australia",2015,2016,849.833614934,161.78986670878,-688.04374822522,-80.9621714338347,2017
555548127,"555548127","Reid Rocks","AUS","Australia",2016,2017,0.04387499657,0.0661818842,0.02230688763,50.841913102855,2017
555548186,"555548186","Wright Rock","AUS","Australia",2016,2017,0.06346945873,0.0185351615,-0.04493429723,-70.7967235409256,2017
555548202,"555548202","Great Australian Bight","AUS","Australia",2014,2015,983.89,1101.62874369,117.73874369,11.966657216762,2015
555548203,"555548203","Great Australian Bight","AUS","Australia",2014,2015,703.17,597.55670286,-105.61329714,-15.0195965612867,2015
555550500,"555550500","Kiviäijän hiekkaranta","FIN","Finland",2016,2017,0.005187756,0.00359998119744,-0.00158777480256,-30.6061966399345,2017
555550517,"555550517","Kytön merenrantaniitty","FIN","Finland",2016,2017,0.000375521,0.00079999286648,0.00042447186648,113.035453804181,2017
555550524,"555550524","Pohjanreiän merenrantaniitty","FIN","Finland",2016,2017,0.021094012,0.006399990846,-0.014694021154,-69.6596795052549,2017
555550526,"555550526","Öörninlahden hiekkaranta ja dyyni","FIN","Finland",2016,2017,0.029214568,0.02279995544031,-0.00641461255969,-21.9568968457449,2017
555550527,"555550527","Hirsikarin hiekkaranta ja dyyni","FIN","Finland",2016,2017,0.00498318,0.00239998974,-0.00258319026,-51.8381888673498,2017
555550536,"555550536","Eskonleton eteläpuolinen merenrantaniitty","FIN","Finland",2016,2017,0.022718374,0.0123999758614,-0.0103183981386,-45.418735243112,2017
555550537,"555550537","Letonnokan merenrantaniitty","FIN","Finland",2016,2017,0.015967182,0.01359999747225,-0.00236718452775,-14.8253118662391,2017
555550538,"555550538","Lallinperän merenrantaniitty","FIN","Finland",2016,2017,0.007485918,0.00879999137424,0.00131407337424,17.5539375964311,2017
555550540,"555550540","Selkäkarin merenrantaniitty NW","FIN","Finland",2016,2017,0.006016752,0.00359999335186,-0.00241675864814,-40.1671640802214,2017
555550543,"555550543","Selkäkarinmatalan merenrantaniitty","FIN","Finland",2016,2017,0.00425687,0.00159998269949,-0.00265688730051,-62.414104741512,2017
